Record Length,1.024000e+03,,          0.00000, -53.46787,
Sample Interval,2.441406e+05,,     244140.62500, -48.26787,
Trigger Point,0.000000000000e+00,,     488281.25000, -51.86787,
,,,     732421.87500, -49.46787,
,,,     976562.50000, -43.06787,
,,,    1220703.12500, -37.46787,
Source,MATH,,    1464843.75000, -26.26787,
Vertical Units,dB,,    1708984.37500,  -1.86787,
Vertical Scale,1.000000e+01,,    1953125.00000,   6.53213,
Vertical Offset,0.000000e+00,,    2197265.62500,   2.93213,
Horizontal Units,Hz,,    2441406.25000, -20.26787,
Horizontal Scale,2.500000e+07,,    2685546.87500, -33.06787,
Pt Fmt,Y,,    2929687.50000, -43.46787,
Yzero,-2.346787e+01,,    3173828.12500, -42.66787,
Probe Atten,1.000000e+00,,    3417968.75000, -50.26787,
Model Number,TDS1012C-EDU,,    3662109.37500, -47.46787,
Serial Number,C013503,,    3906250.00000, -36.66787,
Firmware Version,FV:v25.11,,    4150390.62500, -37.46787,
,,,4394531.25000, -54.26787,
,,,4638671.87500, -62.26787,
,,,4882812.50000, -52.26787,
,,,5126953.12500, -43.86787,
,,,5371093.75000, -37.06787,
,,,5615234.37500, -20.26787,
,,,5859375.00000,  -4.66787,
,,,6103515.62500,  -3.86787,
,,,6347656.25000, -16.26787,
,,,6591796.87500, -34.26787,
,,,6835937.50000, -45.06787,
,,,7080078.12500, -47.86787,
,,,7324218.75000, -55.46787,
,,,7568359.37500, -56.26787,
,,,7812500.00000, -39.46787,
,,,8056640.62500, -35.46787,
,,,8300781.25000, -44.26787,
,,,8544921.87500, -63.46787,
,,,8789062.50000, -58.26787,
,,,9033203.12500, -57.06787,
,,,9277343.75000, -63.46787,
,,,9521484.37500, -50.26787,
,,,9765625.00000, -13.06787,
,,,10009765.62500,  -7.46787,
,,,10253906.25000, -14.26787,
,,,10498046.87500, -49.86787,
,,,10742187.50000, -62.26787,
,,,10986328.12500, -59.46787,
,,,11230468.75000, -60.26787,
,,,11474609.37500, -62.26787,
,,,11718750.00000, -45.46787,
,,,11962890.62500, -37.86787,
,,,12207031.25000, -42.26787,
,,,12451171.87500, -60.26787,
,,,12695312.50000, -63.46787,
,,,12939453.12500, -54.66787,
,,,13183593.75000, -53.46787,
,,,13427734.37500, -42.26787,
,,,13671875.00000, -22.66787,
,,,13916015.62500, -11.46787,
,,,14160156.25000, -13.06787,
,,,14404296.87500, -30.66787,
,,,14648437.50000, -48.66787,
,,,14892578.12500, -50.26787,
,,,15136718.75000, -54.26787,
,,,15380859.37500, -63.46787,
,,,15625000.00000, -54.26787,
,,,15869140.62500, -40.66787,
,,,16113281.25000, -41.06787,
,,,16357421.87500, -59.86787,
,,,16601562.50000, -58.26787,
,,,16845703.12500, -63.46787,
