Record Length,2.500000e+03,,  -0.000000500000,   3.00000,
Sample Interval,4.000000e-10,,  -0.000000499600,   3.08000,
Trigger Point,1.250000000000e+03,,  -0.000000499200,   3.16000,
,,,  -0.000000498800,   3.20000,
,,,  -0.000000498400,   3.28000,
,,,  -0.000000498000,   3.36000,
Source,CH1,,  -0.000000497600,   3.40000,
Vertical Units,V,,  -0.000000497200,   3.48000,
Vertical Scale,1.000000e+00,,  -0.000000496800,   3.56000,
Vertical Offset,-2.440000e+00,,  -0.000000496400,   3.60000,
Horizontal Units,s,,  -0.000000496000,   3.68000,
Horizontal Scale,1.000000e-07,,  -0.000000495600,   3.76000,
Pt Fmt,Y,,  -0.000000495200,   3.84000,
Yzero,0.000000e+00,,  -0.000000494800,   3.96000,
Probe Atten,1.000000e+00,,  -0.000000494400,   4.04000,
Model Number,TDS1012C-EDU,,  -0.000000494000,   4.16000,
Serial Number,C013503,,  -0.000000493600,   4.28000,
Firmware Version,FV:v25.11,,  -0.000000493200,   4.44000,
,,,-00.000000492800,   4.52000,
,,,-00.000000492400,   4.64000,
,,,-00.000000492000,   4.76000,
,,,-00.000000491600,   4.88000,
,,,-00.000000491200,   4.96000,
,,,-00.000000490800,   5.04000,
,,,-00.000000490400,   5.12000,
,,,-00.000000490000,   5.20000,
,,,-00.000000489600,   5.28000,
,,,-00.000000489200,   5.36000,
,,,-00.000000488800,   5.40000,
,,,-00.000000488400,   5.44000,
,,,-00.000000488000,   5.48000,
,,,-00.000000487600,   5.52000,
,,,-00.000000487200,   5.56000,
,,,-00.000000486800,   5.56000,
,,,-00.000000486400,   5.60000,
,,,-00.000000486000,   5.60000,
,,,-00.000000485600,   5.60000,
,,,-00.000000485200,   5.60000,
,,,-00.000000484800,   5.60000,
,,,-00.000000484400,   5.60000,
,,,-00.000000484000,   5.60000,
,,,-00.000000483600,   5.60000,
,,,-00.000000483200,   5.60000,
,,,-00.000000482800,   5.60000,
,,,-00.000000482400,   5.60000,
,,,-00.000000482000,   5.64000,
,,,-00.000000481600,   5.64000,
,,,-00.000000481200,   5.64000,
,,,-00.000000480800,   5.64000,
,,,-00.000000480400,   5.64000,
,,,-00.000000480000,   5.68000,
,,,-00.000000479600,   5.68000,
,,,-00.000000479200,   5.72000,
,,,-00.000000478800,   5.72000,
,,,-00.000000478400,   5.72000,
,,,-00.000000478000,   5.72000,
,,,-00.000000477600,   5.72000,
,,,-00.000000477200,   5.72000,
,,,-00.000000476800,   5.72000,
,,,-00.000000476400,   5.72000,
,,,-00.000000476000,   5.72000,
,,,-00.000000475600,   5.72000,
,,,-00.000000475200,   5.72000,
,,,-00.000000474800,   5.68000,
,,,-00.000000474400,   5.68000,
,,,-00.000000474000,   5.64000,
,,,-00.000000473600,   5.60000,
,,,-00.000000473200,   5.60000,
,,,-00.000000472800,   5.52000,
,,,-00.000000472400,   5.48000,
,,,-00.000000472000,   5.48000,
,,,-00.000000471600,   5.44000,
,,,-00.000000471200,   5.36000,
,,,-00.000000470800,   5.32000,
,,,-00.000000470400,   5.28000,
,,,-00.000000470000,   5.24000,
,,,-00.000000469600,   5.24000,
,,,-00.000000469200,   5.20000,
,,,-00.000000468800,   5.16000,
,,,-00.000000468400,   5.12000,
,,,-00.000000468000,   5.08000,
,,,-00.000000467600,   5.08000,
,,,-00.000000467200,   5.08000,
,,,-00.000000466800,   5.04000,
,,,-00.000000466400,   5.04000,
,,,-00.000000466000,   5.04000,
,,,-00.000000465600,   5.04000,
,,,-00.000000465200,   5.00000,
,,,-00.000000464800,   5.00000,
,,,-00.000000464400,   5.00000,
,,,-00.000000464000,   5.00000,
,,,-00.000000463600,   5.00000,
,,,-00.000000463200,   5.00000,
,,,-00.000000462800,   5.00000,
,,,-00.000000462400,   4.96000,
,,,-00.000000462000,   4.96000,
,,,-00.000000461600,   4.96000,
,,,-00.000000461200,   4.92000,
,,,-00.000000460800,   4.92000,
,,,-00.000000460400,   4.88000,
,,,-00.000000460000,   4.88000,
,,,-00.000000459600,   4.84000,
,,,-00.000000459200,   4.84000,
,,,-00.000000458800,   4.80000,
,,,-00.000000458400,   4.76000,
,,,-00.000000458000,   4.76000,
,,,-00.000000457600,   4.72000,
,,,-00.000000457200,   4.72000,
,,,-00.000000456800,   4.68000,
,,,-00.000000456400,   4.68000,
,,,-00.000000456000,   4.68000,
,,,-00.000000455600,   4.64000,
,,,-00.000000455200,   4.64000,
,,,-00.000000454800,   4.64000,
,,,-00.000000454400,   4.64000,
,,,-00.000000454000,   4.64000,
,,,-00.000000453600,   4.64000,
,,,-00.000000453200,   4.64000,
,,,-00.000000452800,   4.68000,
,,,-00.000000452400,   4.68000,
